customer_id,age,income,employment_years,credit_score,loan_amount,debt_to_income_ratio,existing_loans_count,missed_payments_last_year,risk_score,default,risk_category
5141,59,318226,10,724,149850.9897603263,0.4708948664167174,5,1,0.3721512319846422,0,Medium
5142,46,1412136,28,441,237532.89831389673,0.16820823087429024,4,2,0.4580200664525115,0,Medium
5143,33,2454505,3,675,1227798.7037809817,0.5002225311339686,6,2,0.38394222830471586,0,Medium
5144,28,2394652,3,525,265193.0114254428,0.11074386233383507,4,2,0.375323731427806,0,Medium
5145,48,685145,14,773,496256.2392640353,0.7243083424151607,7,2,0.4331225351496988,1,Medium
5146,50,895929,26,324,667036.326653748,0.7445191824952067,7,1,0.6814976529300176,1,High
5147,29,351712,2,664,215652.0515253802,0.613149541458296,0,5,0.5102583979886289,0,Medium
5148,59,745405,23,394,317978.28332876443,0.4265845860019244,2,0,0.47842063062029827,0,Medium
5149,51,1275288,18,807,355075.1085659009,0.2784273893943179,7,0,0.23730075213723678,0,Low
5150,41,630429,28,475,391419.78886456654,0.6208784634979776,7,5,0.6910431721980281,1,High
5151,54,415278,20,707,312396.2149025744,0.7522580413664446,4,5,0.5367452501780509,0,Medium
5152,51,809272,1,789,170735.0219008325,0.2109735934282077,2,2,0.2872134490752519,0,Low
5153,45,1034391,5,758,440728.55133214465,0.42607539250838866,6,4,0.4247658454280846,0,Medium
5154,32,1612784,21,712,517192.6456887979,0.32068314522514973,2,1,0.2505603339800949,0,Low
5155,21,919902,23,637,321707.43965883745,0.34971925233213697,7,0,0.3728598916785486,1,Medium
5156,42,1681872,7,630,645890.0558324143,0.3840304469260528,2,5,0.4406026379566391,1,Medium
5157,60,1028871,16,512,788380.0596407785,0.766257441059937,4,1,0.52021276738693,0,Medium
5158,57,2408112,4,644,676790.2873124195,0.28104601750766556,3,4,0.37383277544958504,0,Medium
5159,21,621064,1,846,276294.65913153876,0.4448730873654547,2,5,0.39524894058997406,0,Medium
5160,21,708540,25,823,542770.8532198715,0.7660412301632533,5,1,0.34732318948919416,0,Medium
5161,62,422994,11,645,183257.84575470485,0.4332398231528221,6,4,0.5142303691327289,0,Medium
5162,62,1643348,4,547,1157770.9830054038,0.7045196653450174,6,5,0.623702480601471,1,High
5163,41,1207701,9,624,170449.2937021913,0.14113534202769668,3,4,0.396594353080864,1,Medium
5164,35,1030456,27,766,790484.7390215667,0.7671212929242652,0,3,0.35923199261082706,0,Medium
5165,37,2182460,8,390,504741.4589969326,0.23127180291823565,5,5,0.5842229158506023,1,Medium
5166,42,1697581,19,593,1334221.4673359178,0.7859545243118989,7,4,0.5778331194078343,1,Medium
5167,58,327949,7,840,73101.080169273,0.22290380568098395,6,3,0.32604072321411887,0,Medium
5168,55,1551260,0,823,637654.9841235023,0.411056163456482,3,5,0.4301997937302575,1,Medium
5169,36,678147,23,558,214314.89413151244,0.3160301441007812,3,5,0.5189221401621475,0,Medium
5170,28,1561641,5,386,629750.4647692001,0.4032619947665309,1,4,0.5644118671784144,1,Medium
5171,37,2130662,23,457,586714.68039344,0.27536731794786784,2,4,0.4726759879185779,0,Medium
5172,37,1324483,21,793,1027430.8516550803,0.7757221886993494,7,1,0.37298329955805165,0,Medium
5173,46,1754095,10,485,550798.9661563828,0.3140074888511642,4,3,0.4811441912767263,0,Medium
5174,33,874989,2,643,487624.7534225137,0.5572924384449561,1,5,0.5058052480353116,0,Medium
5175,37,1136943,27,815,223083.2728168408,0.19621324271915197,7,0,0.21960908438798624,0,Low
5176,58,2477816,14,808,1677657.9501125598,0.6770712393949186,5,0,0.24112411870149458,0,Low
5177,37,397180,10,839,190549.31350217597,0.47975556045665935,7,1,0.326154821182241,0,Medium
5178,34,927838,23,315,728920.9333050209,0.7856122871719211,7,0,0.6646301495555963,1,High
5179,26,1426528,4,824,565449.3823024767,0.3963815517834047,3,0,0.20161778775927836,0,Low
5180,55,366046,27,499,86684.63899059464,0.23681351248366228,0,4,0.47965592743179736,0,Medium
5181,34,2170208,25,483,742674.0405171727,0.3422132996086885,4,2,0.4361688054562032,0,Medium
5182,28,1678162,15,608,1033539.5728171495,0.615875924265446,0,2,0.3762987048530892,0,Medium
5183,35,1803463,20,807,1012418.2565723499,0.5613745646971132,3,0,0.2151190769221067,0,Low
5184,47,1134754,27,580,731738.3839286908,0.6448431853324076,0,1,0.3889680874560919,0,Medium
5185,33,1299488,6,457,196780.4341531043,0.15142920454294637,1,1,0.386968658570927,0,Medium
5186,51,1693440,5,659,857317.7892439128,0.5062581427413506,0,3,0.36172614976039136,0,Medium
5187,55,748431,8,558,563207.8545860711,0.7525180739254135,1,1,0.4617813820000899,0,Medium
5188,26,2028789,6,456,356116.0591261769,0.17553134363710415,2,1,0.37753912431183645,0,Medium
5189,25,699325,2,724,116112.20345752328,0.16603468123908524,6,4,0.42446337347725427,0,Medium
5190,42,1587861,10,320,955293.7859952239,0.6016230551636598,4,4,0.6803166645392253,1,High
5191,43,1611958,26,646,516838.4168103956,0.32062771909094134,0,5,0.3831691093400738,0,Medium
5192,45,1205643,11,649,676372.2904420085,0.5610054472526349,1,0,0.31450350797866555,0,Medium
5193,54,315064,20,684,151788.11835378903,0.481769159135252,3,5,0.48700668308246164,0,Medium
5194,46,1510763,24,737,1193875.4160674997,0.7902466608379339,5,1,0.37495647450524916,0,Medium
5195,25,1392834,10,755,1006099.0038170476,0.7223394918684118,6,2,0.40401427863342265,0,Medium
5196,46,959830,28,845,551567.2185484645,0.5746509470931982,3,1,0.25602422631966965,0,Low
5197,40,1239507,25,379,350993.9715440665,0.2831722382722054,1,1,0.4549133085135819,1,Medium
5198,26,2293651,29,751,649873.2426172107,0.2833357135053287,4,0,0.1883972931772562,0,Low
5199,26,1111100,1,840,797292.7607685091,0.7175706603982622,2,2,0.3440051970147174,0,Medium
5200,38,1687979,0,788,860428.2982157448,0.5097387456927751,2,0,0.30245456316452907,0,Medium
5201,24,936480,26,822,611050.622279307,0.6524972474364716,4,1,0.301704992152037,0,Medium
5202,37,1707296,23,691,708365.5522544527,0.4149049445757811,5,2,0.35146620519221244,0,Medium
5203,34,1511694,23,658,260240.45865900497,0.1721515456560686,0,1,0.23031103397969857,0,Low
5204,34,1550625,1,332,516172.85751547414,0.3328805207677383,1,5,0.6484731820756255,1,High
5205,33,770471,13,435,163959.64661078464,0.21280443600185422,2,0,0.41154724200556564,0,Medium
5206,27,2402549,12,709,1555129.055889192,0.6472829714978516,4,0,0.2879170718620078,0,Low
5207,64,1186357,23,828,700375.8117595316,0.5903583927599632,2,4,0.3373554937900879,0,Medium
5208,35,1671028,4,390,270521.12821057,0.16188904567162848,2,2,0.46683539043302696,0,Medium
5209,39,756435,1,712,404669.8648787084,0.534969779133314,7,4,0.5345547376448446,1,Medium
5210,63,838359,22,598,596823.4586560548,0.7118948548963568,0,5,0.5235560734298642,1,Medium
5211,64,826406,22,786,486054.82653301343,0.5881550067799767,2,2,0.3182212887416532,0,Medium
5212,55,2416310,18,372,1106134.3785243712,0.45777833908909504,1,3,0.5086339581800883,0,Medium
5213,37,2485266,29,560,791070.8530948501,0.3183042994572211,4,2,0.3692718649130892,0,Medium
5214,55,1008481,16,611,727082.2519833936,0.7209677247101269,5,1,0.4632561384026824,1,Medium
5215,39,844162,10,464,334257.2704425493,0.3959634174987139,5,2,0.5315820476555869,1,Medium
5216,40,539139,15,634,376737.127617564,0.6987755061636498,5,4,0.5533226581158468,0,Medium
5217,56,1169875,19,801,758195.8550148593,0.648099886752738,0,0,0.2190067955323658,0,Low
5218,55,1988539,17,460,1335023.3073188448,0.6713588756966018,5,0,0.47989616030526555,0,Medium
5219,52,422603,19,689,335064.2809890105,0.7928582641131524,0,2,0.40912207827717595,0,Medium
5220,64,2288867,7,370,1428552.7605654232,0.6241309611110751,7,3,0.6412260576767603,1,High
5221,60,1282207,1,391,158773.96824550073,0.1238286550030539,5,0,0.4869969315200913,0,Medium
5222,44,1763497,16,660,429947.1896257171,0.24380375448652145,4,5,0.4121551718904288,0,Medium
5223,37,2246808,10,620,280034.52171824756,0.12463660522761516,1,0,0.20479526078578275,0,Low
5224,27,797821,13,544,185844.0239991147,0.23293949895918345,6,5,0.5522594753762523,0,Medium
5225,63,1741525,15,323,249051.41069334347,0.14300765748027933,5,5,0.6219827392882635,1,High
5226,21,1187024,14,702,535504.4266879496,0.4511319288303771,2,5,0.42216533918598886,0,Medium
5227,55,1078873,14,672,129188.94524706613,0.11974434919315446,2,0,0.22930477234945337,0,Low
5228,52,766548,2,585,330232.99455631454,0.4308053697306816,5,3,0.5188974223444047,0,Medium
5229,56,624329,25,740,455253.611290931,0.7291886349840084,1,4,0.4289964351286698,0,Medium
5230,33,2155351,6,651,1344945.9400953897,0.6240032088023666,6,2,0.42522296539683696,0,Medium
5231,26,420026,28,518,319542.8215514268,0.7607691465562293,3,5,0.642930935303185,1,High
5232,34,1401682,11,784,362548.89219281095,0.2586527416295643,4,3,0.29313945880210335,0,Low
5233,57,1429803,21,742,674523.9654876168,0.4717600714837057,1,2,0.2847183358551827,0,Low
5234,35,746295,21,517,241057.47710027982,0.3230056172160872,2,1,0.4097752974691915,1,Medium
5235,24,986426,22,366,439624.2800497173,0.44567385698442386,4,5,0.6691684146266985,1,High
5236,60,1054077,23,330,516448.2734545027,0.489953080709002,5,2,0.6223318651461294,1,High
5237,36,1394526,2,621,174776.34985159046,0.12533029133310564,4,5,0.45548848147008436,0,Medium
5238,48,793466,18,549,208903.1688091443,0.2632792946504882,2,0,0.34629725994171756,0,Medium
5239,36,1304627,9,309,774088.617666731,0.5933409454707982,1,3,0.6250415506526011,1,High
5240,24,379711,28,584,243413.5911883552,0.6410496171782097,3,5,0.578599629427581,1,Medium
5241,46,1258599,7,452,627557.5451678829,0.4986159572412523,4,3,0.5622948158638349,1,Medium
5242,48,2030077,15,843,587870.346399676,0.2895803195640737,5,4,0.2788461007959316,0,Low
5243,52,533597,15,828,204665.86860163274,0.383558881705918,4,1,0.2627607534840407,0,Low
5244,22,666991,11,670,111538.08243550362,0.16722576831696923,4,4,0.4067871586850389,0,Medium
5245,51,2300969,28,600,1765362.624770143,0.7672257317548142,5,4,0.5153741427325123,1,Medium
5246,23,2414564,29,445,1709690.5447167787,0.7080742298472017,5,1,0.5075214634586177,0,Medium
5247,28,1720750,28,351,251094.6669087123,0.14592164283522435,5,0,0.4527766304031398,0,Medium
5248,44,2159665,22,703,467661.34441429883,0.21654346596083135,6,3,0.33052965953886304,0,Medium
5249,35,567800,25,440,287741.796594882,0.5067661088321275,1,2,0.5176821808073846,0,Medium
5250,63,1488615,4,387,391060.72635990387,0.2627010518904511,4,1,0.494774831157311,0,Medium
5251,51,1757556,19,726,1325338.6872392436,0.7540804886098899,5,4,0.45585152005964036,0,Medium
5252,29,1967349,5,383,1237292.1615802895,0.6289134066097523,2,2,0.5495086347418638,1,Medium
5253,59,2244391,24,542,653800.2083678127,0.29130405903775797,2,5,0.44705660037898015,1,Medium
5254,22,450595,5,405,46983.98576276082,0.1042709878333333,5,1,0.5041074538437229,1,Medium
5255,28,872735,7,654,575667.5032730697,0.6596131738420824,0,5,0.4842405074956892,1,Medium
5256,27,2446909,16,320,971087.1490611638,0.396862796720746,6,1,0.5403655652723386,0,Medium
5257,64,1084402,11,305,596057.1728457981,0.549664398300444,4,0,0.5788511719544611,1,Medium
5258,59,1599071,29,520,481132.2847428817,0.30088237779490823,7,5,0.5595469688923149,1,Medium
5259,62,2097462,21,386,419516.0626239356,0.20001128155071968,6,0,0.44163624384261135,0,Medium
5260,36,1739485,29,752,996234.5689661996,0.5727181142500221,3,3,0.343518335404117,0,Medium
5261,55,1561492,13,641,648373.9692560122,0.41522721170266147,6,3,0.4364429051976751,0,Medium
5262,50,1288892,1,692,341065.0424460429,0.26461879074898664,0,2,0.31191353269525185,0,Medium
5263,30,678976,18,651,133309.87604342366,0.19633959969634224,7,3,0.43400840147036895,1,Medium
5264,58,1511443,5,545,765297.573763152,0.5063357161091434,4,5,0.5587098561222616,1,Medium
5265,38,2487179,17,412,1511918.7023148744,0.6078849581453021,6,5,0.6420869456261744,1,High
5266,25,2447680,3,457,731173.1076146548,0.2987208734861807,4,1,0.4240707409310024,0,Medium
5267,49,348242,21,536,214029.4547560472,0.6145997747429868,7,1,0.5433539113122338,1,Medium
5268,59,759099,4,542,173215.4145550939,0.22818553911294037,5,1,0.4327017192511596,1,Medium
5269,54,2425542,5,465,817143.2305471497,0.33689098376657656,1,5,0.4963088977056962,0,Medium
5270,63,2012353,14,333,1250511.5731421257,0.6214176007599689,6,1,0.5951703525329461,1,Medium
5271,43,1420678,5,554,798563.7626436213,0.5621004637529555,1,0,0.37490899006660844,0,Medium
5272,25,1967095,7,601,569211.4717051863,0.2893665388327388,2,1,0.3087154817925218,0,Medium
5273,50,1740580,8,519,322868.01869479264,0.1854945010828532,0,1,0.31922317496404534,0,Medium
5274,26,1003446,20,331,130178.4518587271,0.12973139746306936,0,1,0.4508430715272458,0,Medium
5275,64,1939634,21,808,1331637.5404612946,0.6865406259435,7,4,0.41099549246142725,1,Medium
5276,24,531360,5,781,81085.19842566467,0.15259936469750202,7,5,0.419841230515258,0,Medium
5277,49,2259166,21,532,407534.58419064747,0.18039160654447148,5,5,0.4740493436465566,0,Medium
5278,43,1169946,1,514,311670.62073367386,0.26639744119273356,0,2,0.4302998300567285,0,Medium
5279,26,2489815,15,541,1025726.080263356,0.41196879296789357,7,5,0.5356875222299422,0,Medium
5280,52,410091,19,544,267728.3014648854,0.6528509561655472,5,2,0.5453223953889537,1,Medium
5281,62,873681,0,319,238721.30105398604,0.27323622815877424,2,1,0.6161805251122744,1,High
5282,38,1418346,29,509,681452.5250196425,0.48045577385182636,3,5,0.5525477909608414,1,Medium
5283,35,2161728,27,725,352925.36794233695,0.16326076543503018,3,1,0.202157059061032,0,Low
5284,60,1324146,15,371,562970.8725852561,0.42515770359556737,5,2,0.5745624539658667,0,Medium
5285,52,1099800,0,477,246737.15544145455,0.2243472953641158,3,3,0.5710982382936025,1,Medium
5286,29,485385,0,822,120294.95036846785,0.24783409122339556,5,4,0.43939817149143234,0,Medium
5287,57,348838,6,598,124458.3881083835,0.3567799038762506,7,4,0.5520518114246007,0,Medium
5288,30,399329,15,565,252752.6506221603,0.6329433890906002,0,5,0.5482291541817564,0,Medium
5289,40,1155327,16,819,717216.027068144,0.6207905009301643,4,3,0.3506975029973392,0,Medium
5290,26,1058921,15,794,413488.6194629682,0.3904810835397241,0,1,0.20762574034430847,0,Low
5291,23,620217,15,574,113543.00706782716,0.18306980793468602,7,2,0.4536916452233008,1,Medium
5292,62,2076861,5,352,615756.3350581873,0.29648413401676244,5,4,0.6012267158076815,1,High
5293,31,544042,17,699,246858.53716250663,0.4537490435710968,4,3,0.4177774505035411,1,Medium
5294,63,2084424,21,713,1476998.3441763625,0.7085882450865862,6,3,0.42578224745887566,0,Medium
5295,37,525683,21,788,408864.7934752412,0.7777782303693314,7,0,0.37852832607386633,0,Medium
5296,52,1564123,27,801,854370.3659116862,0.5462296545167395,1,5,0.34571997194230897,0,Medium
5297,24,1592179,26,606,550066.8660275633,0.3454805433481809,7,3,0.4543853796460671,0,Medium
5298,24,2054238,2,716,1202586.7050671633,0.5854174175860651,5,0,0.3249485955518451,0,Medium
5299,37,1546919,7,808,518776.4498314252,0.335361095074419,5,0,0.21585130317072798,0,Low
5300,61,1635035,26,829,879373.1915349149,0.5378314173916245,7,5,0.409232223545665,0,Medium
5301,39,1628142,3,305,440634.81550161965,0.27063660018697366,2,4,0.6093912504270051,1,High
5302,25,2469815,28,721,708570.3893922431,0.2868920908619646,6,1,0.25983928883965673,0,Low
5303,52,401216,22,750,61248.796952906276,0.15265791232878617,3,1,0.25532427504622024,0,Low
5304,42,1605068,3,726,632555.3832303474,0.39409880654922247,0,3,0.3085261322189354,0,Medium
5305,26,1819934,16,689,969519.1789390524,0.5327221640669675,0,2,0.3020839712091154,0,Medium
5306,55,594887,21,633,387959.4004170683,0.6521564606674348,1,2,0.4235578900555649,1,Medium
5307,42,1841338,4,747,1228621.6981980444,0.6672439813863855,4,0,0.30248358796558883,0,Medium
5308,21,1757428,24,637,1396647.5648059333,0.7947111146550148,3,5,0.5210477003336004,1,Medium
5309,40,834396,13,387,134695.71863082037,0.16142900808587332,7,3,0.5906891823963953,0,Medium
5310,42,1553282,29,568,691514.5261755518,0.4451957379120802,2,3,0.4282671749417234,0,Medium
5311,31,1525647,14,364,709368.1897872761,0.4649622027816894,4,1,0.535048811638589,0,Medium
5312,33,1761721,24,363,1168326.5027163208,0.6631733984645246,4,2,0.593217787744853,0,Medium
5313,62,2218141,11,569,635388.6208887326,0.28645096091219296,5,4,0.4471446387625252,0,Medium
5314,23,966483,26,676,143581.31752443913,0.14856062395762692,7,5,0.45548378122250177,0,Medium
5315,29,2349871,12,628,751092.0104709832,0.3196311671878938,7,3,0.4088964284026137,0,Medium
5316,32,624078,23,817,492241.19819473615,0.7887494803449827,3,3,0.3908105855928061,0,Medium
5317,43,2213894,22,720,1615276.6298516653,0.7296088384772105,2,1,0.30301253508109993,0,Medium
5318,34,330881,29,612,124633.89677949232,0.37667287266265614,6,4,0.5226014990346957,1,Medium
5319,53,1601765,17,608,1142683.7726489175,0.7133903991215425,6,4,0.5438773210941498,1,Medium
5320,38,517815,13,488,63654.03423500734,0.1229281388816611,3,4,0.5042366641399685,1,Medium
5321,61,941627,23,341,301266.82999526797,0.3199428542249404,3,5,0.6472563912778884,1,High
5322,29,1005051,18,619,611843.1822422107,0.6087682935912812,0,4,0.4538147766129931,1,Medium
5323,43,2483827,21,744,633417.0562004814,0.25501657571178726,7,2,0.28365023514235743,0,Low
5324,30,1297807,25,673,310011.91590382095,0.2388736660411147,7,5,0.4623449706907404,0,Medium
5325,39,584487,6,585,411049.4149826551,0.7032652821750613,2,0,0.4287670829285188,0,Medium
5326,25,524320,27,470,278501.88661023084,0.5311677727537207,4,4,0.6077932220832116,1,High
5327,43,843961,5,562,668683.7216585409,0.7923159028184251,3,0,0.46750127736022185,0,Medium
5328,50,1534346,4,834,298075.5153841445,0.19426877339540397,1,0,0.12194744714661326,0,Low
5329,45,1899384,3,441,663435.6190508861,0.3492898850632027,2,1,0.43772677285679645,0,Medium
5330,48,1069483,17,447,339934.48736170394,0.31784936026257915,1,4,0.5170863673483311,1,Medium
5331,54,2150792,24,739,1540166.1630795505,0.7160925664032368,4,2,0.34896605405986814,0,Medium
5332,45,1728166,13,715,481652.93609965465,0.27870756403010744,2,1,0.23823824942939814,0,Low
5333,30,338079,15,324,117456.31844288003,0.3474226983719191,0,1,0.5269386524016565,0,Medium
5334,34,348720,22,393,69738.32038787456,0.19998371297279927,7,0,0.5212139504996982,1,Medium
5335,62,1887582,22,604,1213301.2563416425,0.642780687854431,2,3,0.43251756677472586,1,Medium
5336,50,791567,19,484,210867.3527614201,0.266392298771197,4,2,0.4766677278061875,1,Medium
5337,61,706080,13,582,104375.70447240787,0.14782419056255364,0,5,0.42900994980082235,0,Medium
5338,45,912666,4,454,369242.86264104897,0.4045761128836277,4,4,0.5935514397195827,0,Medium
5339,34,1341137,21,313,501612.98179678054,0.3740206867730743,5,4,0.6588599560559135,1,High
5340,55,2405329,27,640,539578.8988478512,0.22432644301376287,2,2,0.27443134938197333,0,Low
5341,54,1733038,10,772,335374.5536049497,0.19351829192721087,4,4,0.30525226825557206,0,Medium
5342,30,2110171,11,407,1535339.422065518,0.7275900493682825,2,3,0.5699250226875092,0,Medium
5343,55,1798002,17,630,265189.36575565994,0.14749114058586138,7,5,0.4531337036727278,0,Medium
5344,31,1984009,3,839,336324.5823188764,0.169517669687424,7,3,0.27654317393748484,0,Low
